Date,NDX,AAPL,MSFT,INTC,COST,MDB,KDP,CERN,ADBE,NVDA,NFLX,PEP,PYPL,ADSK,DOCU,FTNT,OKTA,QCOM,VRSN,ZBRA,AKAM,ANSS,CDW
2016-10-11,4821.91,27.23,52.82,32.56,134.39,,12.55,58.92,107.37,16.29,100.59,90.47,39.19,70.17,,34.09,,56.04,75.47,66.81,54.13,91.15,41.72
2016-10-12,4819.64,27.47,52.74,32.44,133.91,,12.58,59.2,108.05,16.37,99.5,90.91,39.53,70.33,,30.66,,56.01,76.25,66.57,54.28,91.86,42.08
2016-10-13,4803.1,27.39,52.57,32.3,133.69,,12.58,59.43,108.01,16.1,100.23,90.77,39.2,69.29,,31.19,,55.71,75.21,64.88,54.45,91.75,42.1
2016-10-14,4808.48,27.54,53.03,32.72,133.63,,12.54,59.13,107.84,16.26,101.47,91.55,39.24,69.46,,31.01,,55.71,75.71,65.01,54.66,91.15,41.77
2016-10-17,4796.17,27.52,52.84,32.58,132.34,,12.62,59.01,107.49,16.16,99.8,91.57,39.48,68.85,,30.96,,55.28,75.2,65.28,54.94,90.97,41.65
2016-10-18,4839.72,27.5,53.25,32.98,132.7,,12.62,59.33,108.42,16.41,118.79,91.65,39.83,70.13,,30.99,,56.05,75.69,65.36,55.92,91.39,41.73
2016-10-19,4836.61,27.42,53.13,31.02,133.01,,12.67,58.86,108.39,16.38,121.87,91.06,40.24,70.78,,31.11,,55.79,75.9,65.46,56.62,91.5,41.62
2016-10-20,4832.71,27.41,52.87,30.95,133.53,,12.54,59.18,109.03,16.69,123.35,90.73,40.09,71.13,,31.33,,57.1,76.56,65.27,56.73,91.19,41.56
2016-10-21,4851.86,27.3,55.1,30.71,132.58,,12.65,56.72,109.03,16.64,127.5,90.51,44.15,71.18,,31.8,,57.6,81.56,64.7,57.67,91.11,41.75
2016-10-24,4909.97,27.54,56.34,30.8,135.38,,12.72,57.56,110.81,17.42,127.33,91.96,43.87,72.22,,31.24,,57.71,81.37,65.43,58.84,92.38,42.34
2016-10-25,4891.45,27.68,56.33,30.66,134.38,,12.72,57.14,109.03,17.71,126.51,91.89,43.31,71.36,,30.67,,57.41,79.64,65.07,59.07,91.12,42.19
2016-10-26,4860.59,27.06,55.99,30.51,134.37,,12.76,56.5,107.97,17.78,126.97,91.75,42.33,70.66,,30.18,,57.83,79.22,67.15,67.7,91.1,42.39
2016-10-27,4836.45,26.8,55.5,30.41,134.26,,12.54,56.04,107.07,17.41,126.47,91.38,41.69,70.58,,29.91,,59.43,80.76,66.33,68.81,90.79,42.2
2016-10-28,4805.59,26.62,55.29,30.35,133.28,,12.7,56.66,107.6,17.38,126.57,91.75,41.76,71.86,,31.78,,58.0,84.63,66.27,69.91,91.4,42.25
2016-10-31,4801.27,26.58,55.34,30.46,131.6,,12.64,56.83,107.51,17.53,124.87,91.87,41.66,72.28,,32.06,,58.27,84.02,65.84,69.47,91.35,42.32
2016-11-01,4766.94,26.1,55.23,30.16,130.52,,12.5,55.63,106.87,17.01,123.3,91.45,41.54,70.1,,31.76,,57.95,83.09,66.58,68.1,89.96,42.55
2016-11-02,4726.91,26.13,54.89,30.23,130.58,,12.53,51.56,105.89,16.94,122.34,91.45,41.35,68.68,,31.1,,56.89,80.83,65.45,67.31,89.52,41.33
2016-11-03,4679.1,25.85,54.68,29.87,128.95,,12.48,51.23,107.17,16.74,122.14,91.38,41.19,67.61,,30.8,,56.77,80.39,64.08,66.52,83.49,41.48
2016-11-04,4660.46,25.61,54.22,29.58,126.98,,12.46,50.76,106.2,16.65,122.03,90.67,40.9,69.44,,30.88,,56.58,79.77,62.97,65.81,83.62,41.21
2016-11-07,4773.73,25.98,55.8,30.54,128.14,,12.63,51.08,108.66,17.56,124.58,91.66,41.28,72.0,,31.45,,58.05,81.88,64.69,66.52,85.77,42.67
2016-11-08,4804.92,26.13,55.85,30.58,130.42,,12.75,51.08,108.39,17.53,124.34,93.17,41.58,72.69,,31.33,,57.89,81.48,64.81,66.37,86.94,42.0
2016-11-09,4825.18,26.09,55.57,30.59,131.04,,12.37,49.28,107.86,17.24,122.19,91.91,41.26,72.63,,31.75,,57.56,82.05,67.15,66.53,88.33,41.92
2016-11-10,4747.03,25.37,54.21,30.37,130.96,,11.98,47.98,104.08,16.7,115.42,88.48,40.45,73.49,,31.39,,56.23,81.05,68.18,66.22,87.54,41.93
2016-11-11,4751.95,25.52,54.51,30.46,133.34,,11.86,47.02,103.68,21.67,114.78,88.43,40.08,73.81,,31.86,,56.71,81.36,66.88,65.45,88.9,43.81
2016-11-14,4702.04,24.88,53.68,30.35,135.69,,11.87,47.23,102.42,20.61,113.38,86.89,38.81,73.55,,31.64,,55.9,78.81,66.81,65.44,90.61,45.97
2016-11-15,4764.47,25.21,54.74,30.73,134.93,,11.99,47.73,103.66,21.24,113.59,87.28,38.94,75.15,,32.16,,56.62,78.75,75.46,65.47,91.26,46.37
2016-11-16,4792.27,25.88,55.46,30.67,135.82,,11.93,47.47,104.08,22.58,115.19,87.16,39.07,77.57,,32.54,,56.22,79.69,72.95,65.9,92.88,47.73
2016-11-17,4826.59,25.87,56.38,30.83,134.98,,11.96,48.11,105.81,22.76,115.03,87.08,39.88,78.46,,31.64,,56.53,80.97,73.94,66.6,93.53,48.97
2016-11-18,4808.04,25.9,56.11,30.76,134.23,,12.02,48.05,105.02,23.0,115.21,86.82,40.08,76.9,,30.96,,57.07,80.04,75.01,66.44,93.36,48.47
2016-11-21,4859.0,26.29,56.59,30.79,134.95,,12.27,49.0,105.65,22.91,117.96,87.63,40.63,75.52,,30.67,,56.9,80.67,75.43,66.9,93.77,48.79
2016-11-22,4873.84,26.31,56.83,31.23,136.29,,12.6,48.57,105.21,23.07,118.04,88.17,40.33,75.21,,31.15,,57.92,79.9,77.11,66.82,93.88,48.42
2016-11-23,4853.86,26.17,56.16,30.98,135.34,,12.56,49.0,104.21,23.19,117.69,87.01,40.05,75.15,,30.84,,57.77,79.79,79.1,66.48,94.01,48.55
2016-11-25,4870.02,26.31,56.28,31.2,135.59,,12.67,48.98,105.02,23.23,117.41,87.55,40.26,75.83,,30.57,,57.91,81.22,79.1,66.95,94.48,49.01
2016-11-28,4857.02,26.25,56.35,31.26,135.02,,12.79,49.35,104.5,23.22,116.93,88.09,39.96,75.18,,30.24,,57.34,80.13,78.12,66.17,93.75,48.87
2016-11-29,4873.21,26.23,56.8,31.08,135.23,,12.88,48.28,104.95,23.01,117.51,87.87,39.89,75.26,,30.24,,57.06,79.12,78.81,67.28,94.53,48.95
2016-11-30,4810.81,26.01,56.03,30.54,134.0,,12.49,48.29,102.81,22.75,117.0,86.42,39.28,72.61,,30.1,,58.22,78.85,79.05,66.7,94.03,48.44
2016-12-01,4734.1,25.77,55.04,29.72,135.46,,12.27,46.55,99.51,21.62,117.22,85.49,38.34,69.22,,29.05,,54.83,77.57,76.84,63.51,93.61,49.95
2016-12-02,4739.37,25.86,55.09,30.07,135.77,,12.26,46.42,99.73,21.82,120.81,86.85,38.62,70.57,,29.57,,56.26,78.35,78.35,63.87,93.27,49.95
2016-12-05,4778.14,25.68,55.99,30.27,135.49,,12.37,46.91,101.95,22.67,119.16,86.94,38.99,71.18,,30.22,,56.71,79.46,80.94,64.31,93.84,49.87
2016-12-06,4788.67,25.87,55.74,30.56,134.81,,12.58,46.13,101.55,23.04,124.57,87.67,38.98,76.32,,29.93,,57.64,79.81,81.61,64.93,94.09,50.47
2016-12-07,4851.94,26.13,57.06,31.25,137.34,,12.75,46.57,103.36,23.46,125.39,88.75,39.45,80.34,,30.76,,58.4,80.16,82.92,66.15,95.31,51.39
2016-12-08,4859.19,26.38,56.73,31.42,140.68,,12.63,46.65,103.5,23.07,123.24,88.19,39.61,81.74,,30.56,,58.58,81.61,83.39,66.31,95.69,52.37
2016-12-09,4895.9,26.81,57.62,31.48,142.57,,13.01,46.96,104.31,22.66,122.88,89.41,39.65,81.11,,30.69,,58.55,82.13,83.27,64.94,95.36,50.51
2016-12-12,4874.3,26.66,57.8,31.66,143.13,,13.08,47.43,105.16,22.11,122.83,90.4,39.43,78.37,,29.97,,58.51,79.53,82.8,64.25,94.71,50.15
2016-12-13,4935.84,27.11,58.56,32.39,142.63,,13.04,46.77,106.15,22.5,123.78,91.19,39.43,79.67,,30.55,,59.26,79.92,84.5,65.14,94.92,50.5
2016-12-14,4921.22,27.11,58.28,32.17,141.93,,13.0,46.58,105.81,23.8,123.44,90.19,39.55,76.83,,29.72,,57.73,79.12,84.53,66.99,94.46,50.19
2016-12-15,4933.41,27.25,58.19,32.38,142.93,,13.11,47.68,105.1,24.36,125.0,90.9,39.54,78.92,,29.96,,58.14,78.96,85.2,67.58,94.55,50.44
2016-12-16,4914.86,27.29,57.93,31.96,143.2,,13.13,47.46,103.55,24.78,124.22,91.4,39.32,76.48,,29.77,,56.79,77.9,84.52,67.19,95.11,49.96
2016-12-19,4934.85,27.45,59.15,32.47,145.92,,13.09,47.24,105.29,25.08,125.45,91.0,39.44,75.7,,29.79,,57.27,78.09,86.28,67.76,95.31,49.99
2016-12-20,4953.8,27.52,59.08,32.75,146.28,,13.1,47.05,105.77,25.95,125.12,90.56,39.74,76.01,,29.68,,57.18,79.36,87.49,68.7,95.9,50.51
2016-12-21,4948.91,27.55,59.08,32.55,145.55,,13.08,47.09,105.51,26.11,126.5,90.39,40.09,75.63,,29.55,,57.39,77.9,86.77,67.87,94.65,50.07
2016-12-22,4934.39,27.37,59.09,32.51,144.68,,13.11,46.38,104.72,26.43,125.58,90.95,39.68,74.58,,28.61,,57.05,76.56,86.17,67.37,92.47,49.17
2016-12-23,4940.02,27.42,58.8,32.54,144.69,,13.15,46.61,105.02,27.09,125.59,90.72,39.58,76.0,,29.17,,57.14,76.47,86.42,67.63,92.8,50.13
2016-12-27,4965.81,27.59,58.84,32.63,144.66,,13.16,46.84,104.98,28.95,128.35,90.76,39.72,75.98,,30.08,,57.47,76.75,87.05,68.09,93.14,50.4
2016-12-28,4926.29,27.48,58.57,32.24,143.74,,13.1,46.05,103.77,26.96,125.89,90.32,39.57,75.02,,30.35,,56.19,76.99,85.61,67.27,92.57,49.88
2016-12-29,4918.28,27.47,58.48,32.27,143.84,,13.18,46.49,103.68,27.5,125.33,90.64,39.96,74.98,,30.3,,56.44,75.98,85.94,67.04,92.66,49.81
2016-12-30,4863.62,27.25,57.78,31.93,142.93,,13.13,45.96,102.95,26.34,123.8,90.33,39.47,74.01,,30.12,,55.72,76.07,85.76,66.68,92.49,49.24
2017-01-03,4911.33,27.33,58.19,32.22,142.59,,13.16,47.93,103.48,25.17,127.49,90.34,40.25,76.18,,30.12,,55.89,77.31,86.25,67.57,93.35,48.72
2017-01-04,4937.21,27.3,57.93,32.05,142.62,,13.22,46.5,104.14,25.76,129.41,90.52,41.0,77.52,,30.42,,55.95,78.96,87.03,68.33,94.44,49.52
2017-01-05,4964.95,27.44,57.93,32.0,145.43,,13.23,46.23,105.91,25.1,131.81,90.4,41.06,76.93,,30.83,,56.02,79.8,84.75,69.55,94.71,49.03
2017-01-06,5007.08,27.75,58.43,32.11,145.36,,13.17,46.13,108.3,25.44,131.07,90.27,41.45,79.3,,31.01,,56.0,80.85,85.96,69.79,93.95,48.86
2017-01-09,5024.9,28.0,58.24,32.23,143.7,,13.11,46.56,108.57,26.47,130.95,89.32,41.4,79.59,,31.31,,56.1,81.82,85.97,70.0,94.29,48.37
2017-01-10,5035.17,28.03,58.22,32.16,144.32,,13.05,47.8,108.26,26.27,129.89,88.03,41.08,79.98,,31.96,,56.09,79.25,85.44,70.28,94.19,49.38
2017-01-11,5050.21,28.18,58.75,32.52,144.21,,13.04,49.0,108.99,25.95,130.5,87.89,41.28,80.87,,32.12,,56.49,80.9,84.99,70.12,93.7,50.07
2017-01-12,5041.43,28.06,58.21,32.31,144.5,,12.96,49.78,108.59,25.52,129.18,87.92,41.56,80.65,,31.85,,56.5,81.0,83.76,69.93,93.89,49.86
2017-01-13,5059.51,28.01,58.3,32.38,144.49,,12.97,49.82,108.53,25.52,133.7,87.67,41.6,81.32,,32.29,,57.15,80.8,83.89,70.02,94.03,50.31
2017-01-17,5044.65,28.24,58.14,32.39,146.24,,13.07,50.97,108.0,24.95,132.89,88.22,41.27,78.62,,31.7,,54.85,80.31,82.98,69.79,93.5,49.81
2017-01-18,5055.85,28.24,58.11,32.36,146.65,,13.09,50.73,108.79,25.4,133.26,88.69,41.35,79.71,,31.85,,55.66,80.62,83.97,69.6,93.57,49.55
2017-01-19,5051.17,28.19,57.93,32.19,146.14,,13.09,50.1,109.79,25.95,138.41,88.37,41.27,79.98,,32.35,,55.07,80.38,83.75,68.98,93.49,49.17
2017-01-20,5063.2,28.24,58.33,32.52,146.62,,13.14,50.32,110.71,25.66,138.6,89.13,41.69,81.67,,32.32,,53.74,80.42,83.47,69.15,93.3,49.18
2017-01-23,5065.7,28.26,58.54,32.37,145.52,,13.21,49.27,110.97,25.93,137.39,89.79,41.62,81.54,,32.19,,46.9,80.18,84.19,67.97,93.51,48.64
2017-01-24,5101.06,28.23,59.06,33.11,146.11,,13.25,49.69,113.72,26.48,140.11,90.4,41.96,82.0,,32.66,,47.0,80.55,84.98,67.74,94.48,48.87
2017-01-25,5151.47,28.68,59.21,33.27,146.53,,13.2,50.71,114.25,26.6,139.52,90.31,41.71,82.65,,32.81,,48.62,81.31,85.07,68.73,94.95,48.92
2017-01-26,5156.92,28.69,59.76,33.06,146.47,,13.13,50.87,112.88,27.06,138.96,89.9,41.5,81.64,,32.57,,46.19,81.55,84.68,67.78,94.85,48.89
2017-01-27,5168.06,28.7,61.16,33.43,144.67,,13.04,51.44,113.99,27.58,142.45,89.33,40.27,81.76,,32.78,,46.35,81.22,84.56,67.97,93.95,48.67
2017-01-30,5129.33,28.62,60.56,32.94,145.74,,13.14,51.36,113.82,27.15,141.22,89.51,39.86,81.16,,32.81,,45.81,80.84,84.48,67.81,93.48,48.25
2017-01-31,5116.77,28.56,60.11,32.41,146.36,,13.21,52.11,113.38,26.94,140.71,89.59,39.78,81.34,,33.26,,45.66,80.21,83.67,68.59,93.26,48.69
2017-02-01,5152.69,30.3,59.12,32.15,144.49,,13.1,52.25,113.36,28.12,140.78,88.93,39.31,81.28,,33.1,,45.42,80.23,82.61,68.7,93.24,49.99
2017-02-02,5147.7,30.25,58.73,32.29,150.11,,13.27,52.02,113.16,28.47,139.2,89.81,39.58,82.76,,33.18,,45.0,81.7,82.77,69.4,93.85,49.92
2017-02-03,5161.6,30.38,59.21,32.38,150.26,,13.29,52.06,115.17,28.22,140.25,90.74,39.59,84.41,,37.72,,45.27,82.11,83.49,69.55,95.17,50.43
2017-02-06,5167.96,30.66,59.17,32.15,149.11,,13.21,52.44,114.46,28.95,140.97,90.27,39.74,82.82,,37.83,,45.19,82.18,83.07,69.71,95.05,50.48
2017-02-07,5185.88,30.95,58.98,32.22,149.55,,13.41,52.0,114.96,29.4,144.0,91.17,40.02,84.5,,37.76,,45.52,82.26,83.58,71.12,95.26,53.82
2017-02-08,5196.58,31.07,58.89,32.25,150.76,,13.44,51.35,116.13,29.27,144.74,91.24,40.88,82.93,,37.42,,45.2,82.57,83.53,63.55,95.23,54.04
2017-02-09,5212.16,31.3,59.56,31.44,153.03,,13.5,52.27,116.44,28.72,144.14,91.48,40.83,83.88,,37.99,,45.19,82.52,84.63,63.85,96.32,55.11
2017-02-10,5226.69,31.23,59.51,31.33,153.96,,13.55,49.96,116.85,28.04,144.82,91.6,40.58,83.23,,37.68,,46.15,83.14,85.03,63.95,96.86,55.5
2017-02-13,5256.82,31.5,60.18,31.74,153.92,,13.54,50.95,117.65,26.74,143.2,91.96,41.17,84.28,,37.8,,46.94,82.9,85.32,63.6,97.17,56.02
2017-02-14,5271.07,31.91,60.4,31.85,155.42,,13.48,52.92,117.58,26.84,140.82,92.3,41.62,84.54,,37.77,,47.41,82.68,85.37,63.55,98.36,56.13
2017-02-15,5302.39,32.03,60.36,31.96,156.65,,13.45,53.43,118.73,26.9,142.27,92.14,41.87,84.36,,37.95,,48.27,82.85,85.81,63.9,99.46,56.01
2017-02-16,5300.64,31.99,60.35,32.28,157.32,,13.63,53.95,118.93,26.46,142.01,93.34,42.15,85.14,,37.24,,48.61,81.92,85.23,64.24,100.43,55.61
2017-02-17,5324.72,32.08,60.45,32.34,157.42,,13.61,54.47,119.67,26.46,142.22,93.36,41.96,86.4,,37.46,,48.25,82.3,85.99,62.34,100.27,56.71
2017-02-21,5350.73,32.31,60.32,32.38,158.38,,13.7,53.62,119.63,27.41,142.6,94.41,42.43,87.15,,37.38,,48.5,82.98,86.68,62.64,101.62,56.38
2017-02-22,5352.13,32.4,60.2,31.98,158.0,,13.65,53.72,119.47,27.36,143.86,94.45,42.42,86.38,,37.24,,48.8,82.19,85.73,63.01,101.08,56.79
2017-02-23,5332.37,32.27,60.45,32.07,157.41,,13.71,53.74,118.83,24.83,142.78,94.56,42.53,87.1,,37.23,,48.83,82.4,89.9,62.7,104.15,56.23
2017-02-24,5343.31,32.3,60.45,32.38,158.94,,13.73,53.95,119.31,25.07,143.25,94.82,43.07,87.55,,37.15,,48.9,83.31,92.94,62.87,104.5,56.29
2017-02-27,5347.55,32.36,60.08,32.37,158.99,,13.51,53.7,118.78,25.8,143.41,94.33,42.64,87.74,,37.44,,48.93,82.54,92.39,62.86,107.25,56.31
2017-02-28,5330.31,32.38,59.85,32.09,158.6,,13.53,53.4,118.34,25.07,142.13,95.29,42.0,86.3,,37.35,,48.72,82.47,90.71,62.6,106.76,55.83
2017-03-01,5390.99,33.04,60.75,31.85,159.21,,13.51,53.8,120.35,25.4,142.65,95.38,42.43,88.93,,37.31,,49.17,84.12,90.71,63.38,108.36,56.66
2017-03-02,5363.26,32.84,59.88,31.83,159.31,,13.71,53.91,119.9,24.46,139.53,95.71,42.77,87.32,,36.74,,48.62,83.62,88.98,63.79,106.06,56.56
2017-03-03,5373.48,33.04,60.1,31.83,152.4,,13.75,54.08,120.04,24.32,139.14,96.1,43.03,85.32,,36.28,,48.68,84.04,89.35,63.36,106.3,56.25
2017-03-06,5360.31,32.93,60.12,31.53,149.24,,13.68,53.44,120.15,24.13,141.94,95.29,42.87,82.94,,36.34,,48.69,84.15,88.45,63.06,105.54,56.38
2017-03-07,5351.28,32.97,60.24,31.74,149.48,,13.65,53.33,119.98,24.39,141.43,95.02,42.89,82.07,,36.43,,48.93,83.66,88.02,63.3,105.77,56.38
2017-03-08,5359.81,32.85,60.79,31.58,148.8,,13.67,52.75,119.6,24.35,140.32,95.01,42.79,83.46,,37.24,,49.83,84.89,88.31,63.55,105.99,56.08
2017-03-09,5363.98,32.78,60.55,31.76,148.38,,13.7,53.14,119.91,24.35,140.53,94.76,42.92,84.24,,36.67,,50.0,84.85,88.58,64.2,105.93,56.44
2017-03-10,5385.9,32.88,60.74,31.83,148.03,,13.81,53.59,121.09,24.49,140.89,95.26,42.99,86.12,,36.96,,50.58,85.48,89.28,64.22,106.47,56.11
2017-03-13,5394.57,32.9,60.53,31.17,147.29,,13.8,53.82,121.8,25.16,143.52,95.1,42.59,86.69,,36.93,,50.42,86.34,89.27,64.59,106.83,56.18
2017-03-14,5382.17,32.85,60.25,31.19,147.91,,13.79,53.45,121.44,25.15,143.19,95.04,42.1,85.91,,36.66,,50.22,86.13,88.93,63.63,106.28,56.32
2017-03-15,5416.25,33.2,60.57,31.12,149.07,,14.01,54.05,122.11,25.34,145.25,96.58,42.39,88.4,,36.87,,50.48,86.95,90.89,64.39,107.06,56.92
2017-03-16,5412.08,33.25,60.47,31.15,149.54,,14.05,54.67,122.35,25.65,144.39,96.61,42.4,86.73,,37.29,,50.33,87.44,91.31,64.63,107.22,57.44
2017-03-17,5408.76,33.09,60.68,31.27,150.21,,13.93,54.92,127.01,26.21,145.11,96.82,43.08,86.22,,37.13,,49.64,86.25,90.75,65.0,107.29,57.21
2017-03-20,5413.31,33.43,60.74,31.41,149.88,,14.01,54.88,126.31,27.04,145.83,96.61,43.16,86.32,,36.98,,49.86,86.57,90.07,64.86,107.53,56.62
2017-03-21,5332.53,33.05,60.06,31.06,149.29,,14.08,55.11,125.07,26.17,142.42,97.15,42.64,83.64,,36.11,,48.99,86.44,86.15,62.95,106.42,54.93
2017-03-22,5367.55,33.42,60.83,31.36,150.09,,14.13,54.72,126.21,26.7,142.65,97.37,43.19,84.6,,36.49,,49.2,86.94,86.86,63.68,106.64,55.03
2017-03-23,5355.14,33.31,60.68,31.27,149.39,,14.09,54.84,126.87,26.46,141.84,97.16,43.14,85.69,,36.38,,49.0,87.39,86.88,63.66,106.59,55.06
2017-03-24,5364.0,33.24,60.78,31.17,148.61,,14.13,56.05,127.7,26.55,142.02,97.46,43.13,86.48,,36.3,,49.1,87.19,86.73,63.63,105.7,54.63
2017-03-27,5374.27,33.3,60.9,31.37,148.72,,14.17,57.52,128.25,26.74,144.06,97.2,43.08,85.44,,36.34,,48.87,86.97,86.5,63.09,105.65,53.97
2017-03-28,5407.21,33.99,61.07,31.56,149.28,,14.16,57.49,128.69,26.61,145.17,97.74,43.15,85.47,,36.56,,49.49,86.87,88.58,63.25,106.19,53.9
2017-03-29,5430.27,34.06,61.24,31.53,149.87,,14.15,57.38,129.58,26.52,146.47,97.73,43.24,86.4,,38.31,,49.48,87.18,88.83,63.44,106.55,54.01
2017-03-30,5439.74,34.02,61.47,31.69,150.28,,14.19,57.4,129.61,27.03,148.06,97.51,43.54,86.32,,37.85,,49.34,87.19,89.56,60.53,106.77,54.39
2017-03-31,5436.23,33.95,61.61,31.98,150.1,,14.27,57.09,130.13,26.91,147.81,97.23,43.02,86.47,,38.35,,49.46,87.11,91.25,59.7,106.87,54.7
2017-04-03,5432.2,33.96,61.32,32.06,149.22,,14.2,57.24,129.59,26.78,146.92,97.23,42.63,85.39,,38.26,,48.73,87.63,91.43,58.1,106.79,54.65
2017-04-04,5440.41,34.22,61.48,32.16,149.71,,14.22,57.39,130.04,24.9,145.5,97.42,42.72,84.95,,37.65,,48.89,87.3,91.68,59.3,105.57,54.88
2017-04-05,5418.52,34.04,61.33,32.11,149.48,,14.13,57.3,129.89,24.71,143.62,97.3,42.89,83.54,,37.44,,48.71,87.67,90.61,58.8,105.17,54.29
2017-04-06,5420.88,33.95,61.48,31.94,152.19,,14.03,57.71,130.15,24.89,143.74,96.99,42.9,84.07,,37.23,,48.76,87.26,92.73,58.75,106.14,54.95
2017-04-07,5418.37,33.88,61.44,31.94,152.72,,14.07,57.82,130.22,24.79,143.11,97.01,43.04,84.79,,37.42,23.51,48.58,87.26,92.13,58.1,105.59,54.92
2017-04-10,5421.68,33.84,61.3,31.74,153.26,,14.15,57.47,130.16,24.15,143.85,97.37,43.05,85.66,,37.22,23.25,48.75,87.11,92.13,58.51,105.86,54.64
2017-04-11,5398.4,33.47,61.25,31.68,152.73,,14.15,57.86,129.95,24.24,144.35,97.12,42.69,85.99,,37.62,23.3,47.74,87.91,91.93,59.01,105.94,54.52
2017-04-12,5377.03,33.51,61.02,31.59,152.32,,14.18,57.02,129.38,24.04,143.83,98.75,42.49,85.62,,37.47,23.0,46.05,87.94,88.71,58.88,105.56,53.75
2017-04-13,5353.59,33.34,60.76,31.25,151.13,,14.17,56.86,129.05,23.59,142.92,97.94,42.55,84.91,,37.32,24.49,45.53,87.68,87.33,58.8,105.37,53.82
2017-04-17,5399.2,33.52,61.25,31.45,151.9,,14.3,57.03,129.99,24.52,147.25,98.5,43.1,85.99,,38.07,24.47,45.62,88.84,88.88,58.82,106.4,54.16
2017-04-18,5391.66,33.37,61.17,31.71,152.29,,14.41,56.57,129.81,24.53,143.36,99.33,43.09,86.41,,38.52,23.57,45.43,88.42,89.89,58.95,107.17,54.41
2017-04-19,5399.64,33.25,60.84,31.83,152.22,,14.34,56.92,130.22,24.63,139.76,98.76,43.3,87.93,,38.43,23.35,45.38,88.82,90.41,59.68,107.78,54.65
2017-04-20,5443.53,33.66,61.27,32.07,152.3,,14.3,57.58,131.42,25.02,141.18,98.73,43.69,88.41,,38.51,24.01,45.42,88.71,90.82,60.2,108.01,55.15
2017-04-21,5442.05,33.62,62.11,32.2,152.86,,14.28,57.21,131.52,25.12,142.87,98.6,43.81,88.58,,39.53,24.29,45.28,88.45,90.97,60.28,108.0,54.75
2017-04-24,5508.03,33.95,63.17,32.58,154.26,,14.32,57.52,132.89,25.43,143.83,99.37,44.27,90.14,,39.91,23.94,45.55,88.5,93.02,61.39,109.6,55.73
2017-04-25,5548.19,34.16,63.53,32.69,154.57,,14.34,57.68,133.49,25.88,152.16,99.23,44.71,90.32,,40.27,24.71,45.72,89.28,95.04,61.8,109.77,56.24
2017-04-26,5541.09,33.96,63.45,32.74,158.26,,13.55,57.75,132.79,25.7,150.17,98.51,44.41,90.23,,39.9,25.52,45.75,88.84,93.84,62.24,110.0,56.62
2017-04-27,5571.28,33.98,63.86,33.18,158.84,,13.43,58.27,133.38,26.1,153.08,97.91,47.15,90.63,,40.42,26.32,45.9,88.53,94.16,59.75,110.15,56.69
